var,date_start,date_end,psi,taub
invest__122_cnt_7d,2019-03-04,2019-03-11,0.0008459618718477502,1.0
invest__122_amount_sum_7d,2019-03-04,2019-03-11,8.366239085264958e-05,0.911111111111111
invest__122_amount_cnt_7d,2019-03-04,2019-03-11,5.5484237562442495e-05,1.0
invest__121_cnt_7d,2019-03-04,2019-03-11,0.0013815819831397241,1.0
hotel__7_cnt_7d,2019-03-04,2019-03-11,1.2893144186734967e-06,1.0
hotel__6_cnt_7d,2019-03-04,2019-03-11,2.828721839303515e-05,1.0
hotel__27_cnt_7d,2019-03-04,2019-03-11,0.0002876262708047607,1.0
hotel__25_cnt_7d,2019-03-04,2019-03-11,0.0010068372861354636,1.0
hotel__1_cnt_7d,2019-03-04,2019-03-11,8.384596401992367e-05,1.0
games__7_cnt_7d,2019-03-04,2019-03-11,2.3620424185497446e-06,1.0
games__7_amount_sum_7d,2019-03-04,2019-03-11,1.152429781401852e-06,0.8222222222222221
