category_2,category_3,total_num,unique_num,table_name,dt
secondhand,888,216125,179607,gdl_jrs_msg_parse,2019-08-02
car,7,5809,4957,gdl_jrs_msg_parse,2019-08-02
mother,1,98856,82612,gdl_jrs_msg_parse,2019-08-02
edu_pay,7,6766,6307,gdl_jrs_msg_parse,2019-08-02
airplane,0,1824343,1238778,gdl_jrs_msg_parse,2019-08-03
recruit,9,1321623,1230743,gdl_jrs_msg_parse,2019-08-03
law,0,93608,66059,gdl_jrs_msg_parse,2019-08-03
secondhand,88,5,5,gdl_jrs_msg_parse,2019-08-03
first_aid,0,8208,7103,gdl_jrs_msg_parse,2019-08-03
gong_ji_jin,0,21557,20289,gdl_jrs_msg_parse,2019-08-03
taxi,8,110,96,gdl_jrs_msg_parse,2019-08-03
bank_budget,1,10667221,7234751,gdl_jrs_msg_parse,2019-08-03
room,11,39596,31416,gdl_jrs_msg_parse,2019-08-03
transit,6,5667,4778,gdl_jrs_msg_parse,2019-08-03
music,0,393910,390161,gdl_jrs_msg_parse,2019-08-03
games,0,305646,228273,gdl_jrs_msg_parse,2019-08-03
room,0,1481115,1382413,gdl_jrs_msg_parse,2019-08-03
report,9,23661,20619,gdl_jrs_msg_parse,2019-08-03
edu_school,71,3076263,2242434,gdl_jrs_msg_parse,2019-08-03
loan,0,2839908,2495066,gdl_jrs_msg_parse,2019-08-03
transit,1,44881,39490,gdl_jrs_msg_parse,2019-08-03
metro,9,5136,4268,gdl_jrs_msg_parse,2019-08-03
edu_pay,6,508918,504423,gdl_jrs_msg_parse,2019-08-03
loan,137,1272896,1075084,gdl_jrs_msg_parse,2019-08-03
loan,1,625336,524067,gdl_jrs_msg_parse,2019-08-03
other_budget,0,3180918,2940909,gdl_jrs_msg_parse,2019-08-03
renting,6,55928,47599,gdl_jrs_msg_parse,2019-08-03
credit_card,52,17568,17403,gdl_jrs_msg_parse,2019-08-03
renting,1,178195,140498,gdl_jrs_msg_parse,2019-08-03
loan,888,2762746,1487315,gdl_jrs_msg_parse,2019-08-03
games,1,3457928,2757886,gdl_jrs_msg_parse,2019-08-03
report,5,71823,56042,gdl_jrs_msg_parse,2019-08-03
payinroom,0,891216,706184,gdl_jrs_msg_parse,2019-08-03
credit_card,59,232890,230832,gdl_jrs_msg_parse,2019-08-03
first_aid,105,61158,55687,gdl_jrs_msg_parse,2019-08-03
passtran,1,43254,35054,gdl_jrs_msg_parse,2019-08-03
passtran,9,15201,14697,gdl_jrs_msg_parse,2019-08-03
photograph,6,12,12,gdl_jrs_msg_parse,2019-08-03
room,9,847088,734616,gdl_jrs_msg_parse,2019-08-03
mother,0,31577,30550,gdl_jrs_msg_parse,2019-08-03
passtran,7,2625,2452,gdl_jrs_msg_parse,2019-08-03
train,5,521978,430251,gdl_jrs_msg_parse,2019-08-03
report,0,41864,34981,gdl_jrs_msg_parse,2019-08-03
credit_card,1,864336,621206,gdl_jrs_msg_parse,2019-08-03
medical,6,158925,134430,gdl_jrs_msg_parse,2019-08-03
photograph,1,2947,2836,gdl_jrs_msg_parse,2019-08-03
electric,15,2286620,1998272,gdl_jrs_msg_parse,2019-08-03
hotel,0,2685336,2105120,gdl_jrs_msg_parse,2019-08-03
payinroom,9,2065408,1986066,gdl_jrs_msg_parse,2019-08-03
taxi,6,3397095,2736430,gdl_jrs_msg_parse,2019-08-03
ship,0,1616,1123,gdl_jrs_msg_parse,2019-08-03
credit_card,55,5191688,3739489,gdl_jrs_msg_parse,2019-08-03
water,9,34217,30624,gdl_jrs_msg_parse,2019-08-03
tourism,6,2644056,2382103,gdl_jrs_msg_parse,2019-08-03
live,9,326055,281644,gdl_jrs_msg_parse,2019-08-03
metro,1,498,468,gdl_jrs_msg_parse,2019-08-03
chat,1,3062305,2494453,gdl_jrs_msg_parse,2019-08-03
invest,122,95116,72464,gdl_jrs_msg_parse,2019-08-03
bank_budget,23,15247732,9096724,gdl_jrs_msg_parse,2019-08-03
passtran,2,7210,6538,gdl_jrs_msg_parse,2019-08-03
medical,9,6818499,6678957,gdl_jrs_msg_parse,2019-08-03
other_budget,41,5029572,3792237,gdl_jrs_msg_parse,2019-08-03
loan,54,373519,324595,gdl_jrs_msg_parse,2019-08-03
secondhand,13,362,289,gdl_jrs_msg_parse,2019-08-03
secondhand,11,2433,1879,gdl_jrs_msg_parse,2019-08-03
transit,8,25,6,gdl_jrs_msg_parse,2019-08-03
other_budget,9,5536685,4829092,gdl_jrs_msg_parse,2019-08-03
hotel,9,1381573,1206098,gdl_jrs_msg_parse,2019-08-03
loan,58,1814833,1509905,gdl_jrs_msg_parse,2019-08-03
renting,0,403683,164753,gdl_jrs_msg_parse,2019-08-03
express,7,100814,86131,gdl_jrs_msg_parse,2019-08-03
onlineshopping,0,5117894,4382191,gdl_jrs_msg_parse,2019-08-03
mother,7,12605,11064,gdl_jrs_msg_parse,2019-08-03
movie,7,676,641,gdl_jrs_msg_parse,2019-08-03
government,111,889994,800330,gdl_jrs_msg_parse,2019-08-03
credit_card,62,14872,14502,gdl_jrs_msg_parse,2019-08-03
bycicle,1,370174,331740,gdl_jrs_msg_parse,2019-08-03
airplane,7,44592,26308,gdl_jrs_msg_parse,2019-08-03
she_bao,9,2212,1878,gdl_jrs_msg_parse,2019-08-03
bank_budget,21,20358793,11640703,gdl_jrs_msg_parse,2019-08-03
invest,0,2033497,1736474,gdl_jrs_msg_parse,2019-08-03
medical,7,67005,60149,gdl_jrs_msg_parse,2019-08-03
invest,9,1756681,1642262,gdl_jrs_msg_parse,2019-08-03
credit_card,53,54781,51950,gdl_jrs_msg_parse,2019-08-03
restaurant,7,4560,4070,gdl_jrs_msg_parse,2019-08-03
car,502,19946,18323,gdl_jrs_msg_parse,2019-08-03
music,7,14,13,gdl_jrs_msg_parse,2019-08-03
bank_budget,9,15548409,10021058,gdl_jrs_msg_parse,2019-08-03
metro,6,1513,1402,gdl_jrs_msg_parse,2019-08-03
read,9,2126097,2106999,gdl_jrs_msg_parse,2019-08-03
bycicle,9,7579111,7454557,gdl_jrs_msg_parse,2019-08-03
onlineshopping,7,397237,303820,gdl_jrs_msg_parse,2019-08-03
invest,127,954,767,gdl_jrs_msg_parse,2019-08-03
photograph,9,1563,1357,gdl_jrs_msg_parse,2019-08-03
yys,16,14766881,12981578,gdl_jrs_msg_parse,2019-08-03
airplane,2,146828,68801,gdl_jrs_msg_parse,2019-08-03
first_aid,102,1,1,gdl_jrs_msg_parse,2019-08-03
credit_card,58,1560269,1324365,gdl_jrs_msg_parse,2019-08-03
photograph,888,8365,7693,gdl_jrs_msg_parse,2019-08-03
electric,9,5532134,4805508,gdl_jrs_msg_parse,2019-08-03
business_insurance,33,85237,61411,gdl_jrs_msg_parse,2019-08-03
secondhand,0,451078,255660,gdl_jrs_msg_parse,2019-08-03
renting,7,7180,6469,gdl_jrs_msg_parse,2019-08-03
photograph,0,1007,921,gdl_jrs_msg_parse,2019-08-03
hotel,1,2299871,2010603,gdl_jrs_msg_parse,2019-08-03
loan,59,1310161,912904,gdl_jrs_msg_parse,2019-08-03
metro,0,36989,33645,gdl_jrs_msg_parse,2019-08-03
read,6,62695,61180,gdl_jrs_msg_parse,2019-08-03
gas,16,23878,21894,gdl_jrs_msg_parse,2019-08-03
report,1,58395,50845,gdl_jrs_msg_parse,2019-08-03
electric,0,8103291,6510545,gdl_jrs_msg_parse,2019-08-03
transit,0,63908,37451,gdl_jrs_msg_parse,2019-08-03
ship,1,2026,1479,gdl_jrs_msg_parse,2019-08-03
edu_pay,9,5195006,3818999,gdl_jrs_msg_parse,2019-08-03
room,1,136466,82352,gdl_jrs_msg_parse,2019-08-03
car,0,1082637,821506,gdl_jrs_msg_parse,2019-08-03
gas,0,94961,79573,gdl_jrs_msg_parse,2019-08-03
bycicle,0,255665,217599,gdl_jrs_msg_parse,2019-08-03
renting,9,376008,260451,gdl_jrs_msg_parse,2019-08-03
gong_ji_jin,9,25052,19593,gdl_jrs_msg_parse,2019-08-03
hotel,27,6649386,6590650,gdl_jrs_msg_parse,2019-08-03
payinroom,12,51188,42411,gdl_jrs_msg_parse,2019-08-03
she_bao,15,1862,1540,gdl_jrs_msg_parse,2019-08-03
other_budget,1,7361373,5367243,gdl_jrs_msg_parse,2019-08-03
tourism,0,3207017,2271677,gdl_jrs_msg_parse,2019-08-03
onlineshopping,9,38144750,36152684,gdl_jrs_msg_parse,2019-08-03
recruit,1,1873822,1529106,gdl_jrs_msg_parse,2019-08-03
takeoutfood,0,3580691,2578953,gdl_jrs_msg_parse,2019-08-03
read,0,601271,596046,gdl_jrs_msg_parse,2019-08-03
ship,9,16732,11066,gdl_jrs_msg_parse,2019-08-03
credit_card,0,3041651,2642251,gdl_jrs_msg_parse,2019-08-03
secondhand,6,60789,58336,gdl_jrs_msg_parse,2019-08-03
gas,1,9276,7383,gdl_jrs_msg_parse,2019-08-03
takeoutfood,1,1251459,1017226,gdl_jrs_msg_parse,2019-08-03
water,16,22348,20027,gdl_jrs_msg_parse,2019-08-03
chat,7,2074,1897,gdl_jrs_msg_parse,2019-08-03
room,508,385021,379531,gdl_jrs_msg_parse,2019-08-03
business_insurance,9,2450324,2027288,gdl_jrs_msg_parse,2019-08-03
hotel,25,1130201,928311,gdl_jrs_msg_parse,2019-08-03
gong_ji_jin,17,6450,5994,gdl_jrs_msg_parse,2019-08-03
tourism,9,2647096,2307093,gdl_jrs_msg_parse,2019-08-03
movie,6,386596,375328,gdl_jrs_msg_parse,2019-08-03
movie,0,1171792,1121572,gdl_jrs_msg_parse,2019-08-03
bycicle,7,736,703,gdl_jrs_msg_parse,2019-08-03
taxi,9,8534531,7778747,gdl_jrs_msg_parse,2019-08-03
express,6,6423255,4905834,gdl_jrs_msg_parse,2019-08-03
secondhand,85,2867,2658,gdl_jrs_msg_parse,2019-08-03
loan,141,930,867,gdl_jrs_msg_parse,2019-08-03
read,1,433399,374922,gdl_jrs_msg_parse,2019-08-03
takeoutfood,7,755576,661637,gdl_jrs_msg_parse,2019-08-03
secondhand,1,1682,1535,gdl_jrs_msg_parse,2019-08-03
edu_pay,1,1337845,970290,gdl_jrs_msg_parse,2019-08-03
electric,16,2319036,2158168,gdl_jrs_msg_parse,2019-08-03
medical,1,1028026,799648,gdl_jrs_msg_parse,2019-08-03
passtran,0,34625,28973,gdl_jrs_msg_parse,2019-08-03
electric,1,276583,200539,gdl_jrs_msg_parse,2019-08-03
recruit,0,979818,800349,gdl_jrs_msg_parse,2019-08-03
train,9,6481947,5395250,gdl_jrs_msg_parse,2019-08-03
transit,7,13,12,gdl_jrs_msg_parse,2019-08-03
yys,20,47222201,41274167,gdl_jrs_msg_parse,2019-08-03
onlineshopping,1,8294243,6350522,gdl_jrs_msg_parse,2019-08-03
loan,131,824142,476214,gdl_jrs_msg_parse,2019-08-03
taxi,0,2458958,1849566,gdl_jrs_msg_parse,2019-08-03
games,6,242816,171112,gdl_jrs_msg_parse,2019-08-03
passtran,6,11495,8629,gdl_jrs_msg_parse,2019-08-03
edu_pay,0,66495,57964,gdl_jrs_msg_parse,2019-08-03
train,1,2410179,1889597,gdl_jrs_msg_parse,2019-08-03
express,1,1217541,959844,gdl_jrs_msg_parse,2019-08-03
live,0,50250,32803,gdl_jrs_msg_parse,2019-08-03
transit,9,6985,5644,gdl_jrs_msg_parse,2019-08-03
car,11,443382,358154,gdl_jrs_msg_parse,2019-08-03
secondhand,9,1018871,982878,gdl_jrs_msg_parse,2019-08-03
ship,8,118,61,gdl_jrs_msg_parse,2019-08-03
takeoutfood,6,826308,573601,gdl_jrs_msg_parse,2019-08-03
ship,7,4,4,gdl_jrs_msg_parse,2019-08-03
yys,1,8283758,5304186,gdl_jrs_msg_parse,2019-08-03
hotel,7,80720,74084,gdl_jrs_msg_parse,2019-08-03
car,501,119091,112224,gdl_jrs_msg_parse,2019-08-03
mother,6,2541,2396,gdl_jrs_msg_parse,2019-08-03
music,1,1139571,968674,gdl_jrs_msg_parse,2019-08-03
credit_card,56,379400,313768,gdl_jrs_msg_parse,2019-08-03
transit,2,288,277,gdl_jrs_msg_parse,2019-08-03
business_insurance,32,596769,547348,gdl_jrs_msg_parse,2019-08-03
train,6,304617,260901,gdl_jrs_msg_parse,2019-08-03
payinroom,888,315939,255395,gdl_jrs_msg_parse,2019-08-03
credit_card,54,17216,16794,gdl_jrs_msg_parse,2019-08-03
gas,9,51605,45752,gdl_jrs_msg_parse,2019-08-03
airplane,1,563146,351355,gdl_jrs_msg_parse,2019-08-03
ship,2,1220,1013,gdl_jrs_msg_parse,2019-08-03
she_bao,1,36782,30805,gdl_jrs_msg_parse,2019-08-03
water,0,115633,101145,gdl_jrs_msg_parse,2019-08-03
payinroom,11,251528,248163,gdl_jrs_msg_parse,2019-08-03
loan,134,986011,793566,gdl_jrs_msg_parse,2019-08-03
taxi,1,1791423,1516155,gdl_jrs_msg_parse,2019-08-03
payinroom,7,10685,9092,gdl_jrs_msg_parse,2019-08-03
renting,152,8490,3857,gdl_jrs_msg_parse,2019-08-03
credit_card,20,39111489,37177287,gdl_jrs_msg_parse,2019-08-03
games,7,24182,19683,gdl_jrs_msg_parse,2019-08-03
yys,9,323157978,222115860,gdl_jrs_msg_parse,2019-08-03
room,12,326720,285103,gdl_jrs_msg_parse,2019-08-03
taxi,7,1359,1205,gdl_jrs_msg_parse,2019-08-03
government,0,3192022,2709543,gdl_jrs_msg_parse,2019-08-03
restaurant,6,4886,3891,gdl_jrs_msg_parse,2019-08-03
games,9,3421311,2921425,gdl_jrs_msg_parse,2019-08-03
bycicle,6,110672,109164,gdl_jrs_msg_parse,2019-08-03
law,29,3530,3378,gdl_jrs_msg_parse,2019-08-03
invest,123,409024,332698,gdl_jrs_msg_parse,2019-08-03
she_bao,17,934,880,gdl_jrs_msg_parse,2019-08-03
car,12,203283,182403,gdl_jrs_msg_parse,2019-08-03
takeoutfood,87,606121,565837,gdl_jrs_msg_parse,2019-08-03
movie,1,5860152,4330910,gdl_jrs_msg_parse,2019-08-03
tourism,1,1506574,1221906,gdl_jrs_msg_parse,2019-08-03
takeoutfood,9,6443601,6236533,gdl_jrs_msg_parse,2019-08-03
chat,0,791342,609429,gdl_jrs_msg_parse,2019-08-03
other_budget,42,33263781,27537659,gdl_jrs_msg_parse,2019-08-03
express,81,26599870,20190238,gdl_jrs_msg_parse,2019-08-03
edu_school,0,418760,295977,gdl_jrs_msg_parse,2019-08-03
ship,6,983,864,gdl_jrs_msg_parse,2019-08-03
restaurant,0,569882,453393,gdl_jrs_msg_parse,2019-08-03
express,9,22350822,17127897,gdl_jrs_msg_parse,2019-08-03
train,0,4617974,4326956,gdl_jrs_msg_parse,2019-08-03
water,1,14407,13401,gdl_jrs_msg_parse,2019-08-03
movie,9,1936242,1866015,gdl_jrs_msg_parse,2019-08-03
she_bao,0,35783,25451,gdl_jrs_msg_parse,2019-08-03
train,7,101826,90103,gdl_jrs_msg_parse,2019-08-03
express,83,421212,314148,gdl_jrs_msg_parse,2019-08-03
ship,3,329,154,gdl_jrs_msg_parse,2019-08-03
restaurant,1,727511,642081,gdl_jrs_msg_parse,2019-08-03
medical,0,626881,474060,gdl_jrs_msg_parse,2019-08-03
car,1,1241150,741369,gdl_jrs_msg_parse,2019-08-03
weather,70,130063,63892,gdl_jrs_msg_parse,2019-08-03
airplane,6,217562,128162,gdl_jrs_msg_parse,2019-08-03
bank_budget,22,76042378,44266289,gdl_jrs_msg_parse,2019-08-03
first_aid,103,16,16,gdl_jrs_msg_parse,2019-08-03
loan,9,20678110,18381698,gdl_jrs_msg_parse,2019-08-03
secondhand,7,18965,14652,gdl_jrs_msg_parse,2019-08-03
credit_card,60,452618,432269,gdl_jrs_msg_parse,2019-08-03
car,6,73342,68099,gdl_jrs_msg_parse,2019-08-03
taxi,41,235673,233942,gdl_jrs_msg_parse,2019-08-03
gong_ji_jin,1,44186,31857,gdl_jrs_msg_parse,2019-08-03
bank_budget,0,71240805,51657631,gdl_jrs_msg_parse,2019-08-03
music,9,145905,137297,gdl_jrs_msg_parse,2019-08-03
bank_budget,24,7767,7427,gdl_jrs_msg_parse,2019-08-03
takeoutfood,508,2328602,2300207,gdl_jrs_msg_parse,2019-08-03
music,6,9957,9431,gdl_jrs_msg_parse,2019-08-03
live,1,218920,178777,gdl_jrs_msg_parse,2019-08-03
payinroom,6,113652,92913,gdl_jrs_msg_parse,2019-08-03
secondhand,83,205115,150867,gdl_jrs_msg_parse,2019-08-03
airplane,9,1830867,1639927,gdl_jrs_msg_parse,2019-08-03
yys,15,130890537,95964676,gdl_jrs_msg_parse,2019-08-03
hotel,6,414777,386969,gdl_jrs_msg_parse,2019-08-03
takeoutfood,86,98562,68203,gdl_jrs_msg_parse,2019-08-03
gong_ji_jin,15,12,12,gdl_jrs_msg_parse,2019-08-03
live,6,33887,14397,gdl_jrs_msg_parse,2019-08-03
first_aid,104,6957,4574,gdl_jrs_msg_parse,2019-08-03
yys,0,181222518,135759272,gdl_jrs_msg_parse,2019-08-03
restaurant,9,4751336,4702375,gdl_jrs_msg_parse,2019-08-03
loan,135,8076634,6580495,gdl_jrs_msg_parse,2019-08-03
business_insurance,1,699105,489403,gdl_jrs_msg_parse,2019-08-03
renting,156,230457,165696,gdl_jrs_msg_parse,2019-08-03
express,0,13745265,11119806,gdl_jrs_msg_parse,2019-08-03
renting,151,148103,123985,gdl_jrs_msg_parse,2019-08-03
gas,15,66202,62414,gdl_jrs_msg_parse,2019-08-03
payinroom,1,51053,41309,gdl_jrs_msg_parse,2019-08-03
chat,9,4973663,4811766,gdl_jrs_msg_parse,2019-08-03
car,9,1891497,1796594,gdl_jrs_msg_parse,2019-08-03
invest,125,210,175,gdl_jrs_msg_parse,2019-08-03
business_insurance,0,980876,813593,gdl_jrs_msg_parse,2019-08-03
water,15,102243,92538,gdl_jrs_msg_parse,2019-08-03
loan,53,2002129,1903525,gdl_jrs_msg_parse,2019-08-03
first_aid,101,97,97,gdl_jrs_msg_parse,2019-08-03
credit_card,9,7075124,6067252,gdl_jrs_msg_parse,2019-08-03
invest,121,20216,18785,gdl_jrs_msg_parse,2019-08-03
tourism,7,298094,203777,gdl_jrs_msg_parse,2019-08-03
loan,138,179105,175175,gdl_jrs_msg_parse,2019-08-03
express,82,2557382,2266853,gdl_jrs_msg_parse,2019-08-03
mother,9,179393,173985,gdl_jrs_msg_parse,2019-08-03
transit,3,5,5,gdl_jrs_msg_parse,2019-08-03
chat,6,104785,66558,gdl_jrs_msg_parse,2019-08-03
read,7,50,48,gdl_jrs_msg_parse,2019-08-03
photograph,11,24,22,gdl_jrs_msg_parse,2019-08-03
onlineshopping,6,8952079,8327436,gdl_jrs_msg_parse,2019-08-03
secondhand,888,198419,167039,gdl_jrs_msg_parse,2019-08-03
mother,1,111933,95069,gdl_jrs_msg_parse,2019-08-03
edu_pay,7,1856,1730,gdl_jrs_msg_parse,2019-08-03
car,7,4538,3911,gdl_jrs_msg_parse,2019-08-03
airplane,0,2526532,1804182,gdl_jrs_msg_parse,2020-09-27
recruit,9,6063980,5351695,gdl_jrs_msg_parse,2020-09-27
law,0,436097,222779,gdl_jrs_msg_parse,2020-09-27
secondhand,88,5,5,gdl_jrs_msg_parse,2020-09-27
gong_ji_jin,0,344849,326917,gdl_jrs_msg_parse,2020-09-27
first_aid,0,4996,3703,gdl_jrs_msg_parse,2020-09-27
taxi,8,184,174,gdl_jrs_msg_parse,2020-09-27
bank_budget,1,20335571,11679860,gdl_jrs_msg_parse,2020-09-27
room,11,106837,81887,gdl_jrs_msg_parse,2020-09-27
transit,6,13879,10526,gdl_jrs_msg_parse,2020-09-27
room,0,2058437,1804618,gdl_jrs_msg_parse,2020-09-27
games,0,734890,575367,gdl_jrs_msg_parse,2020-09-27
music,0,48671,33691,gdl_jrs_msg_parse,2020-09-27
report,9,20586,15643,gdl_jrs_msg_parse,2020-09-27
loan,0,12080101,11295627,gdl_jrs_msg_parse,2020-09-27
edu_school,71,10210264,6445828,gdl_jrs_msg_parse,2020-09-27
metro,9,20081,15409,gdl_jrs_msg_parse,2020-09-27
transit,1,98349,81677,gdl_jrs_msg_parse,2020-09-27
edu_pay,6,147326,142056,gdl_jrs_msg_parse,2020-09-27
loan,137,4009425,3139826,gdl_jrs_msg_parse,2020-09-27
loan,1,265484,212047,gdl_jrs_msg_parse,2020-09-27
other_budget,0,1290794,1117275,gdl_jrs_msg_parse,2020-09-27
renting,6,68642,60394,gdl_jrs_msg_parse,2020-09-27
credit_card,52,23822,18958,gdl_jrs_msg_parse,2020-09-27
renting,1,288244,202492,gdl_jrs_msg_parse,2020-09-27
loan,888,1748905,1124631,gdl_jrs_msg_parse,2020-09-27
games,1,4527370,3116070,gdl_jrs_msg_parse,2020-09-27
report,5,76616,63500,gdl_jrs_msg_parse,2020-09-27
credit_card,59,257200,253938,gdl_jrs_msg_parse,2020-09-27
payinroom,0,585487,451486,gdl_jrs_msg_parse,2020-09-27
first_aid,105,152782,139231,gdl_jrs_msg_parse,2020-09-27
passtran,1,75519,64591,gdl_jrs_msg_parse,2020-09-27
passtran,9,133407,130206,gdl_jrs_msg_parse,2020-09-27
photograph,6,91,68,gdl_jrs_msg_parse,2020-09-27
room,9,2524431,2335303,gdl_jrs_msg_parse,2020-09-27
mother,0,48394,44896,gdl_jrs_msg_parse,2020-09-27
passtran,7,762,704,gdl_jrs_msg_parse,2020-09-27
train,5,687435,555104,gdl_jrs_msg_parse,2020-09-27
report,0,31962,26525,gdl_jrs_msg_parse,2020-09-27
credit_card,1,1020466,672476,gdl_jrs_msg_parse,2020-09-27
medical,6,243892,192486,gdl_jrs_msg_parse,2020-09-27
photograph,1,2116,2014,gdl_jrs_msg_parse,2020-09-27
hotel,0,7174731,6183606,gdl_jrs_msg_parse,2020-09-27
electric,15,2801285,2305306,gdl_jrs_msg_parse,2020-09-27
payinroom,9,2186423,1865498,gdl_jrs_msg_parse,2020-09-27
taxi,6,4994749,4297337,gdl_jrs_msg_parse,2020-09-27
ship,0,23789,9368,gdl_jrs_msg_parse,2020-09-27
credit_card,55,10085489,7361197,gdl_jrs_msg_parse,2020-09-27
water,9,230662,172898,gdl_jrs_msg_parse,2020-09-27
tourism,6,726951,555668,gdl_jrs_msg_parse,2020-09-27
live,9,341912,260248,gdl_jrs_msg_parse,2020-09-27
metro,1,13156,4250,gdl_jrs_msg_parse,2020-09-27
chat,1,4676773,3465966,gdl_jrs_msg_parse,2020-09-27
secondhand,96,27,26,gdl_jrs_msg_parse,2020-09-27
invest,122,3508347,3428955,gdl_jrs_msg_parse,2020-09-27
bank_budget,23,25007022,16264655,gdl_jrs_msg_parse,2020-09-27
passtran,2,2814,2670,gdl_jrs_msg_parse,2020-09-27
medical,9,7030953,6773455,gdl_jrs_msg_parse,2020-09-27
other_budget,41,11128919,10032957,gdl_jrs_msg_parse,2020-09-27
loan,54,469982,381031,gdl_jrs_msg_parse,2020-09-27
secondhand,13,909,740,gdl_jrs_msg_parse,2020-09-27
secondhand,11,5377,4173,gdl_jrs_msg_parse,2020-09-27
transit,8,25,25,gdl_jrs_msg_parse,2020-09-27
other_budget,9,10807244,9672151,gdl_jrs_msg_parse,2020-09-27
loan,58,2843062,2308424,gdl_jrs_msg_parse,2020-09-27
hotel,9,1717066,1449418,gdl_jrs_msg_parse,2020-09-27
express,7,950831,835382,gdl_jrs_msg_parse,2020-09-27
renting,0,451868,265381,gdl_jrs_msg_parse,2020-09-27
onlineshopping,0,14937981,13481565,gdl_jrs_msg_parse,2020-09-27
photograph,7,4,2,gdl_jrs_msg_parse,2020-09-27
movie,7,5408,4921,gdl_jrs_msg_parse,2020-09-27
mother,7,3075,2271,gdl_jrs_msg_parse,2020-09-27
government,111,4344988,3528015,gdl_jrs_msg_parse,2020-09-27
credit_card,62,42382,41673,gdl_jrs_msg_parse,2020-09-27
airplane,7,840277,789983,gdl_jrs_msg_parse,2020-09-27
bycicle,1,451058,390609,gdl_jrs_msg_parse,2020-09-27
police,0,58,57,gdl_jrs_msg_parse,2020-09-27
she_bao,9,35336,29581,gdl_jrs_msg_parse,2020-09-27
bank_budget,21,59291376,32259914,gdl_jrs_msg_parse,2020-09-27
invest,0,1372467,687143,gdl_jrs_msg_parse,2020-09-27
medical,7,100387,76171,gdl_jrs_msg_parse,2020-09-27
invest,9,1408115,1179916,gdl_jrs_msg_parse,2020-09-27
credit_card,53,71832,67808,gdl_jrs_msg_parse,2020-09-27
car,502,23211,17969,gdl_jrs_msg_parse,2020-09-27
restaurant,7,16269,9676,gdl_jrs_msg_parse,2020-09-27
music,7,119,102,gdl_jrs_msg_parse,2020-09-27
bank_budget,9,21163313,19644913,gdl_jrs_msg_parse,2020-09-27
metro,6,3231,2701,gdl_jrs_msg_parse,2020-09-27
read,9,14935220,14907460,gdl_jrs_msg_parse,2020-09-27
onlineshopping,7,956628,770090,gdl_jrs_msg_parse,2020-09-27
bycicle,9,80741,62559,gdl_jrs_msg_parse,2020-09-27
invest,127,5144,3619,gdl_jrs_msg_parse,2020-09-27
photograph,9,16406,16102,gdl_jrs_msg_parse,2020-09-27
yys,16,8257759,7707874,gdl_jrs_msg_parse,2020-09-27
airplane,2,326471,228500,gdl_jrs_msg_parse,2020-09-27
first_aid,102,264,259,gdl_jrs_msg_parse,2020-09-27
credit_card,58,2361976,1993198,gdl_jrs_msg_parse,2020-09-27
photograph,888,5169,4786,gdl_jrs_msg_parse,2020-09-27
electric,9,4369933,3473992,gdl_jrs_msg_parse,2020-09-27
secondhand,0,329118,222654,gdl_jrs_msg_parse,2020-09-27
business_insurance,33,320250,220063,gdl_jrs_msg_parse,2020-09-27
renting,7,2637,2119,gdl_jrs_msg_parse,2020-09-27
photograph,0,1794,1662,gdl_jrs_msg_parse,2020-09-27
loan,59,3518466,1664916,gdl_jrs_msg_parse,2020-09-27
hotel,1,2939350,2368265,gdl_jrs_msg_parse,2020-09-27
read,6,21773,21182,gdl_jrs_msg_parse,2020-09-27
metro,0,18692,14444,gdl_jrs_msg_parse,2020-09-27
report,1,22764,19921,gdl_jrs_msg_parse,2020-09-27
gas,16,59440,56341,gdl_jrs_msg_parse,2020-09-27
electric,0,3068517,2296346,gdl_jrs_msg_parse,2020-09-27
transit,0,114579,53317,gdl_jrs_msg_parse,2020-09-27
ship,1,1811,1499,gdl_jrs_msg_parse,2020-09-27
edu_pay,9,10312132,7281447,gdl_jrs_msg_parse,2020-09-27
room,1,294911,208879,gdl_jrs_msg_parse,2020-09-27
car,0,2061752,1323786,gdl_jrs_msg_parse,2020-09-27
gas,0,785553,688185,gdl_jrs_msg_parse,2020-09-27
bycicle,0,415110,358504,gdl_jrs_msg_parse,2020-09-27
renting,9,702556,532896,gdl_jrs_msg_parse,2020-09-27
gong_ji_jin,9,482039,413893,gdl_jrs_msg_parse,2020-09-27
hotel,27,10775318,10403967,gdl_jrs_msg_parse,2020-09-27
payinroom,12,135082,89435,gdl_jrs_msg_parse,2020-09-27
she_bao,15,67577,65786,gdl_jrs_msg_parse,2020-09-27
other_budget,1,6693251,4612356,gdl_jrs_msg_parse,2020-09-27
tourism,0,2962863,2071156,gdl_jrs_msg_parse,2020-09-27
onlineshopping,9,76189647,69310025,gdl_jrs_msg_parse,2020-09-27
takeoutfood,0,9525792,8173545,gdl_jrs_msg_parse,2020-09-27
recruit,1,2574402,1749984,gdl_jrs_msg_parse,2020-09-27
read,0,720917,705795,gdl_jrs_msg_parse,2020-09-27
ship,9,2361,2135,gdl_jrs_msg_parse,2020-09-27
credit_card,0,2088273,1562209,gdl_jrs_msg_parse,2020-09-27
gas,1,22117,16111,gdl_jrs_msg_parse,2020-09-27
secondhand,6,38081,27745,gdl_jrs_msg_parse,2020-09-27
takeoutfood,1,1813882,1396270,gdl_jrs_msg_parse,2020-09-27
